fecha;lote_id;recolector_id;kg;precio;porcentaje_verde
2015-05-07;L02;T011;28.74;680;0.0055
2015-05-07;L02;T074;28.74;680;0.0055
2015-04-12;L02;T032;21;680;0.0205
2015-04-12;L02;T069;21;680;0.0205
2015-04-13;L02;T098;44.5;680;0.0225
2015-04-01;L02;T031;22.3;1200;0.0224
2015-04-01;L02;T062;22.3;1200;0.0224
2015-04-05;L02;T025;24.61;900;0.0199
2015-04-05;L02;T055;24.61;900;0.0199
2015-04-17;L02;T003;51.38;650;0.0208
2015-04-12;L02;T088;51.49;1200;0.0187
2015-04-01;L02;T054;54.79;900;0.0143
2015-04-16;L02;T038;22.11;650;0.0215
2015-04-16;L02;T006;22.11;650;0.0215
2015-04-18;L02;T017;37.9;725;0.0247
2015-04-09;L02;T018;16.01;900;0.0175
2015-04-09;L02;T099;16.01;900;0.0175
2015-04-09;L02;T071;16.01;900;0.0175
2015-04-04;L02;T082;29.59;725;0.0235
2015-04-04;L02;T011;29.59;725;0.0235
2015-04-19;L02;T062;54.48;680;0.0235
2015-04-23;L02;T089;29.84;725;0.0187
2015-04-23;L02;T092;29.84;725;0.0187
2015-04-22;L02;T049;39.95;725;0.0258
2015-04-12;L02;T090;19.6;650;0.0301
2015-04-12;L02;T057;19.6;650;0.0301
2015-04-12;L02;T011;19.6;650;0.0301
2015-04-28;L02;T095;66.59;900;0.0256
2015-04-03;L02;T028;31.16;650;0.025
2015-04-03;L02;T016;31.16;650;0.025
2015-04-02;L02;T028;16.57;900;0.0166
2015-04-02;L02;T008;16.57;900;0.0166
2015-04-08;L02;T069;31.25;680;0.0315
2015-04-26;L02;T043;12.59;650;0.0209
2015-04-26;L02;T070;12.59;650;0.0209
2015-04-26;L02;T062;12.59;650;0.0209
2015-04-11;L02;T040;27.55;900;0.0229
2015-04-11;L02;T090;27.55;900;0.0229
2015-08-23;L03;T027;16.99;900;0.0219
2015-08-23;L03;T001;16.99;900;0.0219
2015-08-23;L03;T032;16.99;900;0.0219
2015-08-15;L03;T066;16.42;680;0.013
2015-08-15;L03;T060;16.42;680;0.013
2015-08-15;L03;T084;16.42;680;0.013
2015-08-02;L03;T010;52.93;900;0.0144
2015-08-20;L03;T004;17.97;680;0.021
2015-08-20;L03;T024;17.97;680;0.021
2015-08-20;L03;T080;17.97;680;0.021
2015-08-08;L03;T054;28.44;680;0.0121
2015-08-08;L03;T063;28.44;680;0.0121
2015-08-02;L03;T037;45.48;900;0.0121
2015-08-11;L03;T040;15.32;900;0.0226
2015-08-11;L03;T031;15.32;900;0.0226
2015-08-11;L03;T067;15.32;900;0.0226
2015-08-24;L03;T036;22.87;650;0.0226
2015-08-24;L03;T057;22.87;650;0.0226
2015-08-07;L03;T062;46.54;680;0.0258
2015-08-10;L03;T035;51.86;900;0.0313
2015-08-26;L03;T031;26.87;1200;0.0135
2015-08-26;L03;T087;26.87;1200;0.0135
2015-08-25;L03;T079;40.67;650;0.0165
2015-08-04;L03;T071;18.67;680;0.0172
2015-08-04;L03;T060;18.67;680;0.0172
2015-08-04;L03;T036;18.67;680;0.0172
2015-08-10;L03;T026;27.2;1200;0.0234
2015-08-10;L03;T024;27.2;1200;0.0234
2015-08-01;L03;T001;41.43;680;0.0187
2015-08-03;L03;T042;49.4;650;0.0255
2015-08-17;L03;T096;15.3;725;0.0153
2015-08-17;L03;T052;15.3;725;0.0153
2015-08-17;L03;T089;15.3;725;0.0153
2015-08-28;L03;T062;54.19;900;0.0141
2015-08-14;L03;T075;45.9;725;0.0208
2015-08-02;L03;T080;27.5;650;0.0123
2015-08-02;L03;T041;27.5;650;0.0123
2015-08-03;L03;T089;35.99;900;0.0101
2015-08-17;L03;T004;26.46;725;0.026
2015-08-17;L03;T092;26.46;725;0.026
2015-08-10;L03;T004;51.27;650;0.0213
2015-08-01;L03;T066;37.76;650;0.0279
2015-08-27;L03;T079;58.71;900;0.0122
2015-09-28;L03;T062;25.88;900;0.0122
2015-09-28;L03;T070;25.88;900;0.0122
2015-09-08;L03;T076;53.47;1200;0.0306
2015-09-26;L03;T019;19.74;650;0.014
2015-09-26;L03;T022;19.74;650;0.014
2015-09-26;L03;T023;19.74;650;0.014
2015-09-12;L03;T013;27.61;680;0.0297
2015-09-12;L03;T053;27.61;680;0.0297
2015-09-23;L03;T038;22.36;1200;0.0197
2015-09-23;L03;T070;22.36;1200;0.0197
2015-09-04;L03;T024;16.94;1200;0.0219
2015-09-04;L03;T051;16.94;1200;0.0219
2015-09-04;L03;T040;16.94;1200;0.0219
2015-09-25;L03;T057;23.77;680;0.0141
2015-09-25;L03;T099;23.77;680;0.0141
2015-09-25;L03;T083;10.83;1200;0.0175
2015-09-25;L03;T031;10.83;1200;0.0175
2015-09-25;L03;T087;10.83;1200;0.0175
2015-09-28;L03;T059;56.49;680;0.0238
2015-09-25;L03;T039;22.57;1200;0.0214
2015-09-25;L03;T036;22.57;1200;0.0214
2015-09-18;L03;T077;53.19;1200;0.0217
2015-09-16;L03;T041;40.71;725;0.0201
2015-09-14;L03;T075;47.82;650;0.018
2015-09-02;L03;T030;38.48;650;0.014
2015-09-09;L03;T082;29.91;1200;0.0202
2015-09-09;L03;T080;29.91;1200;0.0202
2015-10-26;L03;T059;17.64;725;0.0325
2015-10-26;L03;T012;17.64;725;0.0325
2015-10-26;L03;T032;17.64;725;0.0325
2015-10-22;L03;T028;51.88;680;0.02
2015-10-20;L03;T016;16.87;900;0.0195
2015-10-20;L03;T098;16.87;900;0.0195
2015-10-20;L03;T088;16.87;900;0.0195
2015-10-24;L03;T058;21.1;1200;0.0213
2015-10-24;L03;T085;21.1;1200;0.0213
2015-10-24;L03;T001;21.1;1200;0.0213
2015-10-16;L03;T014;18.11;1200;0.0174
2015-10-16;L03;T073;18.11;1200;0.0174
2015-10-16;L03;T042;18.11;1200;0.0174
2015-10-21;L03;T063;27.67;725;0.0206
2015-10-21;L03;T098;27.67;725;0.0206
2015-10-25;L03;T013;11.74;1200;0.0189
2015-10-25;L03;T006;11.74;1200;0.0189
2015-10-25;L03;T003;11.74;1200;0.0189
2015-10-14;L03;T070;15.38;1200;0.0247
2015-10-14;L03;T088;15.38;1200;0.0247
2015-10-14;L03;T086;15.38;1200;0.0247
2015-10-09;L03;T088;26.91;680;0.025
2015-10-09;L03;T087;26.91;680;0.025
2015-10-08;L03;T033;19.04;680;0.0031
2015-10-08;L03;T009;19.04;680;0.0031
2015-10-08;L03;T070;19.04;680;0.0031
2015-10-04;L03;T040;17.27;900;0.0152
2015-10-04;L03;T073;17.27;900;0.0152
2015-10-04;L03;T054;17.27;900;0.0152
2015-10-14;L03;T074;15.73;725;0.0232
2015-10-14;L03;T029;15.73;725;0.0232
2015-10-14;L03;T008;15.73;725;0.0232
2015-10-06;L03;T063;12.53;650;0.0263
2015-10-06;L03;T080;12.53;650;0.0263
2015-10-06;L03;T090;12.53;650;0.0263
2015-10-19;L03;T001;40.02;725;0.0214
2015-10-02;L03;T074;20.77;900;0.0195
2015-10-02;L03;T085;20.77;900;0.0195
2015-10-02;L03;T089;20.77;900;0.0195
2015-10-24;L03;T046;45.51;1200;0.0113
2015-10-03;L03;T021;44.23;900;0.0172
2015-10-04;L03;T064;40.44;725;0.0231
2015-10-07;L03;T039;22.78;900;0.0175
2015-10-07;L03;T067;22.78;900;0.0175
2015-10-07;L03;T063;18.86;680;0.0234
2015-10-07;L03;T041;18.86;680;0.0234
2015-10-07;L03;T086;18.86;680;0.0234
2015-10-03;L03;T020;20.61;680;0.011
2015-10-03;L03;T029;20.61;680;0.011
2015-11-05;L03;T085;17.71;900;0.0195
2015-11-05;L03;T100;17.71;900;0.0195
2015-11-05;L03;T047;17.71;900;0.0195
2015-11-02;L03;T080;24.13;650;0.0148
2015-11-02;L03;T033;24.13;650;0.0148
2015-11-15;L03;T077;21.04;1200;0.024
2015-11-15;L03;T051;21.04;1200;0.024
2015-11-15;L03;T088;21.04;1200;0.024
2015-11-05;L03;T085;14.18;680;0.0198
2015-11-05;L03;T011;14.18;680;0.0198
2015-11-05;L03;T086;14.18;680;0.0198
2015-11-21;L03;T014;20.53;900;0.0198
2015-11-21;L03;T065;20.53;900;0.0198
2015-11-08;L03;T039;53.32;650;0.026
2015-11-06;L03;T062;53.71;650;0.0194
2015-11-09;L03;T069;52.19;1200;0.0163
2015-11-01;L03;T011;52.44;725;0.0192
2015-11-28;L03;T070;20.19;1200;0.0261
2015-11-28;L03;T023;20.19;1200;0.0261
2015-11-28;L03;T062;20.19;1200;0.0261
2015-11-22;L03;T001;19.92;725;0.0278
2015-11-22;L03;T036;19.92;725;0.0278
2015-11-22;L03;T006;19.92;725;0.0278
2015-11-24;L03;T021;49.77;900;0.0213
2015-11-08;L03;T075;51.78;900;0.0177
2015-11-19;L03;T030;13.3;725;0.0151
2015-11-19;L03;T041;13.3;725;0.0151
2015-11-19;L03;T076;13.3;725;0.0151
2015-11-20;L03;T012;18.37;650;0.0258
2015-11-20;L03;T034;18.37;650;0.0258
2015-11-20;L03;T065;18.37;650;0.0258
2015-11-11;L03;T073;29.67;680;0.009
2015-11-11;L03;T071;29.67;680;0.009
2015-11-08;L03;T087;57.47;650;0.0162
2015-11-09;L03;T046;40.61;1200;0.0175
2015-11-04;L03;T067;59.96;680;0.0228
2015-11-25;L03;T089;22.81;900;0.0202
2015-11-25;L03;T019;22.81;900;0.0202
2015-11-10;L03;T080;22.59;650;0.0246
2015-11-10;L03;T025;22.59;650;0.0246
2015-12-13;L03;T091;30.73;680;0.0225
2015-12-13;L03;T077;30.73;680;0.0225
2015-12-11;L03;T007;14.59;725;0.021
2015-12-11;L03;T022;14.59;725;0.021
2015-12-11;L03;T034;14.59;725;0.021
2015-12-14;L03;T018;32.71;650;0.0145
2015-12-14;L03;T024;32.71;650;0.0145
2015-12-20;L03;T072;15.46;650;0.0183
2015-12-20;L03;T056;15.46;650;0.0183
2015-12-20;L03;T018;15.46;650;0.0183
2015-12-14;L03;T076;13.64;650;0.0257
2015-12-14;L03;T096;13.64;650;0.0257
2015-12-14;L03;T040;13.64;650;0.0257
2015-12-17;L03;T023;52.27;900;0.0117
2015-12-13;L03;T039;17.6;900;0.028
2015-12-13;L03;T046;17.6;900;0.028
2015-12-13;L03;T062;17.6;900;0.028
2015-12-12;L03;T035;24.45;725;0.0182
2015-12-12;L03;T052;24.45;725;0.0182
2015-12-11;L03;T030;52.21;900;0.0114
2015-12-18;L03;T099;17.47;650;0.0166
2015-12-18;L03;T077;17.47;650;0.0166
2015-12-18;L03;T032;17.47;650;0.0166
2015-12-18;L03;T067;50.23;1200;0.0125
2015-12-22;L03;T046;22.42;650;0.0254
2015-12-22;L03;T053;22.42;650;0.0254
2015-12-22;L03;T039;22.42;650;0.0254
2015-12-22;L03;T032;21.2;900;0.0231
2015-12-22;L03;T030;21.2;900;0.0231
2015-12-22;L03;T006;21.2;900;0.0231
2015-12-12;L03;T018;19.89;680;0.0234
2015-12-12;L03;T042;19.89;680;0.0234
2015-12-12;L03;T062;19.89;680;0.0234
2015-12-08;L03;T016;48.12;725;0.0199
2015-12-12;L03;T069;24.22;680;0.0157
2015-12-12;L03;T068;24.22;680;0.0157
2015-12-02;L03;T046;25.98;900;0.013
2015-12-02;L03;T090;25.98;900;0.013
2015-12-07;L03;T048;61.58;680;0.0247
2015-12-09;L03;T062;24.5;680;0.0201
2015-12-09;L03;T064;24.5;680;0.0201
2015-12-26;L03;T054;13.04;1200;0.0145
2015-12-26;L03;T026;13.04;1200;0.0145
2015-12-26;L03;T005;13.04;1200;0.0145
2015-01-06;L03;T021;21.94;725;0.0095
2015-01-06;L03;T043;21.94;725;0.0095
2015-01-24;L03;T050;23.28;1200;0.0182
2015-01-24;L03;T032;23.28;1200;0.0182
2015-01-21;L03;T086;46.88;725;0.0141
2015-01-23;L03;T002;16.74;725;0.0254
2015-01-23;L03;T014;16.74;725;0.0254
2015-01-23;L03;T066;16.74;725;0.0254
2015-01-24;L03;T062;24.18;1200;0.0184
2015-01-24;L03;T091;24.18;1200;0.0184
2015-01-24;L03;T082;19.23;725;0.023
2015-01-24;L03;T054;19.23;725;0.023
2015-01-24;L03;T026;19.23;725;0.023
2015-01-28;L03;T081;24.97;725;0.0266
2015-01-28;L03;T065;24.97;725;0.0266
2015-01-19;L03;T001;24.36;900;0.0177
2015-01-19;L03;T073;24.36;900;0.0177
2015-01-26;L03;T037;19.04;680;0.0234
2015-01-26;L03;T031;19.04;680;0.0234
2015-01-26;L03;T002;19.04;680;0.0234
2015-01-16;L03;T066;43.22;680;0.0185
2015-01-23;L03;T059;45.21;900;0.0134
2015-01-27;L03;T067;54.63;900;0.0235
2015-01-28;L03;T080;21.7;900;0.0173
2015-01-28;L03;T017;21.7;900;0.0173
2015-01-04;L03;T018;13.35;725;0.0199
2015-01-04;L03;T011;13.35;725;0.0199
2015-01-04;L03;T066;13.35;725;0.0199
2015-01-06;L03;T095;26.14;900;0.0131
2015-01-06;L03;T097;26.14;900;0.0131
2015-01-18;L03;T049;26.92;680;0.0157
2015-01-18;L03;T080;26.92;680;0.0157
2015-01-22;L03;T030;51.06;1200;0.0112
2015-01-19;L03;T034;57.75;725;0.019
2015-01-05;L03;T064;29.64;680;0.016
2015-01-04;L03;T071;49.79;900;0.0289
2015-01-24;L03;T043;28.38;900;0.0239
2015-01-24;L03;T064;28.38;900;0.0239
2015-02-12;L03;T067;52.96;900;0.0171
2015-02-04;L03;T087;21.42;725;0.0152
2015-02-04;L03;T005;21.42;725;0.0152
2015-02-24;L03;T040;16.5;650;0.0212
2015-02-24;L03;T092;16.5;650;0.0212
2015-02-24;L03;T023;16.5;650;0.0212
2015-02-10;L03;T003;46.4;680;0.0236
2015-02-13;L03;T034;57.9;900;0.0302
2015-02-04;L03;T027;29.02;680;0.0164
2015-02-04;L03;T051;29.02;680;0.0164
2015-02-15;L03;T056;16.83;725;0.0226
2015-02-15;L03;T009;16.83;725;0.0226
2015-02-15;L03;T078;16.83;725;0.0226
2015-02-21;L03;T073;24.59;900;0.017
2015-02-21;L03;T003;24.59;900;0.017
2015-02-25;L03;T004;53.06;650;0.02
2015-02-03;L03;T021;43.72;1200;0.0231
2015-02-19;L03;T077;52.3;680;0.0193
2015-02-09;L03;T021;21.91;1200;0.0192
2015-02-09;L03;T045;21.91;1200;0.0192
2015-02-23;L03;T094;52.81;680;0.0202
2015-02-02;L03;T028;19.2;1200;0.0086
2015-02-02;L03;T088;19.2;1200;0.0086
2015-02-02;L03;T062;19.2;1200;0.0086
2015-02-22;L03;T039;33.15;650;0.0247
2015-02-22;L03;T083;33.15;650;0.0247
2015-02-06;L03;T066;48.23;900;0.0258
2015-02-02;L03;T033;20.78;650;0.0233
2015-02-02;L03;T089;20.78;650;0.0233
2015-02-02;L03;T038;16.36;900;0.0256
2015-02-02;L03;T023;16.36;900;0.0256
2015-02-02;L03;T073;16.36;900;0.0256
2015-02-22;L03;T094;28.54;680;0.0166
2015-02-22;L03;T031;28.54;680;0.0166
2015-02-28;L03;T003;16.85;680;0.0199
2015-02-28;L03;T083;16.85;680;0.0199
2015-02-28;L03;T019;16.85;680;0.0199
2015-02-17;L03;T061;22.58;1200;0.016
2015-02-17;L03;T055;22.58;1200;0.016
2015-02-04;L03;T003;50.92;900;0.0281
2015-02-15;L03;T038;23.91;1200;0.0122
2015-02-15;L03;T089;23.91;1200;0.0122
2015-02-28;L03;T081;49.54;680;0.0163
2015-02-10;L03;T062;14.23;725;0.02
2015-02-10;L03;T039;14.23;725;0.02
2015-02-10;L03;T026;14.23;725;0.02
2015-02-25;L03;T039;43.9;725;0.019
2015-03-11;L03;T057;50.85;725;0.0128
2015-03-04;L03;T067;42.92;725;0.0144
2015-03-15;L03;T065;14.65;1200;0.0253
2015-03-15;L03;T098;14.65;1200;0.0253
2015-03-12;L03;T062;52.85;650;0.0144
2015-03-03;L03;T084;23.03;1200;0.0209
2015-03-03;L03;T063;23.03;1200;0.0209
2015-03-03;L03;T017;23.03;1200;0.0209
2015-03-08;L03;T071;17.41;900;0.0238
2015-03-08;L03;T090;17.41;900;0.0238
2015-03-08;L03;T076;17.41;900;0.0238
2015-03-05;L03;T073;32.73;650;0.0147
2015-03-05;L03;T073;32.73;650;0.0147
2015-03-19;L03;T057;25.72;650;0.0212
2015-03-19;L03;T039;25.72;650;0.0212
2015-03-23;L03;T085;16.47;725;0.0223
2015-03-23;L03;T077;16.47;725;0.0223
2015-03-23;L03;T089;16.47;725;0.0223
2015-03-21;L03;T039;29.31;650;0.0272
2015-03-21;L03;T080;29.31;650;0.0272
2015-03-26;L03;T074;13.69;725;0.0187
2015-03-26;L03;T032;13.69;725;0.0187
2015-03-26;L03;T005;13.69;725;0.0187
2015-03-05;L03;T040;58.91;650;0.0329
2015-03-20;L03;T095;43.96;650;0.023
2015-03-09;L03;T089;17.09;725;0.0266
2015-03-09;L03;T083;17.09;725;0.0266
2015-03-09;L03;T039;17.09;725;0.0266
2015-03-28;L03;T036;15.91;650;0.0102
2015-03-28;L03;T089;15.91;650;0.0102
2015-03-28;L03;T046;15.91;650;0.0102
2015-03-12;L03;T079;17.04;650;0.017
2015-03-12;L03;T045;17.04;650;0.017
2015-03-22;L03;T090;23.13;650;0.025
2015-03-22;L03;T028;23.13;650;0.025
2015-05-28;L03;T090;45.76;650;0.0179
2015-05-19;L03;T085;62.12;1200;0.0184
2015-05-23;L03;T043;38.61;650;0.0262
2015-05-12;L03;T089;17.68;725;0.0199
2015-05-12;L03;T066;17.68;725;0.0199
2015-05-12;L03;T080;17.68;725;0.0199
2015-05-01;L03;T034;26.4;725;0.016
2015-05-01;L03;T059;26.4;725;0.016
2015-05-03;L03;T031;15.51;725;0.021
2015-05-03;L03;T067;15.51;725;0.021
2015-05-03;L03;T042;15.51;725;0.021
2015-05-06;L03;T068;15.66;900;0.0226
2015-05-06;L03;T078;15.66;900;0.0226
2015-05-06;L03;T057;15.66;900;0.0226
2015-05-23;L03;T003;24.16;725;0.017
2015-05-23;L03;T080;24.16;725;0.017
2015-05-25;L03;T064;45.54;1200;0.0139
2015-05-03;L03;T018;23.11;725;0.0272
2015-05-03;L03;T047;23.11;725;0.0272
2015-05-04;L03;T060;17.54;680;0.0224
2015-05-04;L03;T097;17.54;680;0.0224
2015-05-04;L03;T041;17.54;680;0.0224
2015-05-28;L03;T079;40.91;1200;0.0242
2015-05-06;L03;T060;18.35;900;0.0295
2015-05-06;L03;T022;18.35;900;0.0295
2015-05-06;L03;T003;18.35;900;0.0295
2015-05-02;L03;T076;37.21;650;0.0086
2015-05-08;L03;T017;16.07;680;0.0149
2015-05-08;L03;T059;16.07;680;0.0149
2015-05-08;L03;T075;16.07;680;0.0149
2015-05-14;L03;T078;23.58;650;0.0199
2015-05-14;L03;T063;23.58;650;0.0199
2015-05-26;L03;T080;54.06;725;0.0244
2015-05-07;L03;T076;19.17;725;0.0303
2015-05-07;L03;T048;19.17;725;0.0303
2015-05-07;L03;T036;19.17;725;0.0303
2015-05-25;L03;T048;27.47;680;0.0181
2015-05-25;L03;T005;27.47;680;0.0181
2015-07-06;L03;T023;18.62;680;0.0226
2015-07-06;L03;T090;18.62;680;0.0226
2015-07-11;L03;T096;18.31;900;0.0276
2015-07-11;L03;T034;18.31;900;0.0276
2015-07-11;L03;T005;18.31;900;0.0276
2015-07-04;L03;T027;13.67;1200;0.0136
2015-07-04;L03;T012;13.67;1200;0.0136
2015-07-04;L03;T078;13.67;1200;0.0136
2015-07-23;L03;T081;29.64;1200;0.0206
2015-07-23;L03;T014;29.64;1200;0.0206
2015-07-12;L03;T010;50.53;725;0.0258
2015-07-16;L03;T017;52.61;680;0.0258
2015-07-21;L03;T046;57.31;1200;0.0225
2015-07-08;L03;T056;14.86;725;0.0234
2015-07-08;L03;T087;14.86;725;0.0234
2015-07-12;L03;T031;13.87;650;0.0195
2015-07-12;L03;T097;13.87;650;0.0195
2015-07-12;L03;T023;13.87;650;0.0195
2015-07-26;L03;T077;47.38;725;0.0182
2015-07-19;L03;T079;20.25;680;0.0186
2015-07-19;L03;T052;20.25;680;0.0186
2015-07-19;L03;T072;20.25;680;0.0186
2015-07-04;L03;T025;21.96;680;0.0219
2015-07-04;L03;T028;21.96;680;0.0219
2015-07-12;L03;T086;33.14;725;0.0191
2015-07-12;L03;T006;33.14;725;0.0191
2015-07-24;L03;T017;61.09;900;0.0231
2015-07-08;L03;T058;45.33;725;0.021
2015-07-18;L03;T061;23.35;900;0.009
2015-07-18;L03;T074;23.35;900;0.009
2015-07-27;L03;T057;46.78;650;0.0165
2015-07-25;L03;T012;24.17;725;0.0097
2015-07-25;L03;T095;24.17;725;0.0097
2015-07-03;L03;T026;40.34;680;0.0068
2015-07-13;L03;T086;58.69;680;0.0206
2015-07-08;L03;T033;58.13;725;0.0171
2015-07-10;L03;T065;52.83;725;0.0191
2015-08-19;L04;T020;18.54;900;0.025
2015-08-19;L04;T024;18.54;900;0.025
2015-08-19;L04;T089;18.54;900;0.025
2015-08-13;L04;T043;17.22;1200;0.0206
2015-08-13;L04;T068;17.22;1200;0.0206
2015-08-13;L04;T046;17.22;1200;0.0206
2015-08-13;L04;T027;66.04;680;0.0165
2015-08-21;L04;T062;60.86;680;0.0142
2015-08-13;L04;T087;29.81;650;0.0221
2015-08-13;L04;T077;29.81;650;0.0221
2015-08-23;L04;T047;60.61;1200;0.0227
2015-08-15;L04;T015;25.49;900;0.0229
2015-08-15;L04;T069;25.49;900;0.0229
2015-08-01;L04;T011;12.2;650;0.0164
2015-08-01;L04;T096;12.2;650;0.0164
2015-08-01;L04;T081;12.2;650;0.0164
2015-08-15;L04;T015;66.37;725;0.0175
2015-08-12;L04;T057;17.4;1200;0.0167
2015-08-12;L04;T092;17.4;1200;0.0167
2015-08-12;L04;T025;17.4;1200;0.0167
2015-08-02;L04;T065;31.99;680;0.0258
2015-08-02;L04;T086;31.99;680;0.0258
2015-08-19;L04;T057;26.62;1200;0.0201
2015-08-19;L04;T062;26.62;1200;0.0201
2015-08-19;L04;T068;18.57;725;0.0238
2015-08-19;L04;T065;18.57;725;0.0238
2015-08-19;L04;T013;18.57;725;0.0238
2015-08-20;L04;T077;64.83;725;0.0238
2015-08-06;L04;T021;19.52;900;0.0246
2015-08-06;L04;T045;19.52;900;0.0246
2015-08-06;L04;T049;19.52;900;0.0246
2015-08-11;L04;T062;37.87;680;0.0176
2015-08-11;L04;T013;37.87;680;0.0176
2015-08-05;L04;T048;18.44;1200;0.0149
2015-08-05;L04;T042;18.44;1200;0.0149
2015-08-05;L04;T020;18.44;1200;0.0149
2015-08-25;L04;T097;60.97;900;0.0264
2015-08-22;L04;T028;51.64;725;0.0254
2015-09-09;L04;T094;31.07;900;0.0166
2015-09-09;L04;T006;31.07;900;0.0166
2015-09-03;L04;T092;71.79;1200;0.0131
2015-09-23;L04;T049;30.23;680;0.0113
2015-09-23;L04;T032;30.23;680;0.0113
2015-09-27;L04;T080;66.89;1200;0.0239
2015-09-24;L04;T032;45.19;900;0.0179
2015-09-07;L04;T037;46.22;725;0.0178
2015-09-10;L04;T100;21.55;725;0.027
2015-09-10;L04;T046;21.55;725;0.027
2015-09-10;L04;T031;21.55;725;0.027
2015-09-15;L04;T015;52.82;650;0.0164
2015-09-17;L04;T031;30.93;650;0.0281
2015-09-17;L04;T095;30.93;650;0.0281
2015-09-16;L04;T004;69.37;1200;0.0177
2015-09-18;L04;T085;16.73;1200;0.0199
2015-09-18;L04;T006;16.73;1200;0.0199
2015-09-18;L04;T093;16.73;1200;0.0199
2015-09-03;L04;T039;17.74;650;0.022
2015-09-03;L04;T082;17.74;650;0.022
2015-09-03;L04;T070;17.74;650;0.022
2015-09-14;L04;T018;26.66;900;0.0181
2015-09-14;L04;T048;26.66;900;0.0181
2015-09-19;L04;T090;39.42;900;0.0182
2015-09-26;L04;T087;29.84;1200;0.0183
2015-09-26;L04;T059;29.84;1200;0.0183
2015-09-28;L04;T050;15.68;650;0.0205
2015-09-28;L04;T056;15.68;650;0.0205
2015-09-28;L04;T048;15.68;650;0.0205
2015-09-15;L04;T038;53.89;1200;0.022
2015-09-02;L04;T066;16.62;725;0.0166
2015-09-02;L04;T030;16.62;725;0.0166
2015-09-02;L04;T019;16.62;725;0.0166
2015-09-19;L04;T013;62.65;680;0.0177
2015-09-19;L04;T063;18.09;680;0.0134
2015-09-19;L04;T061;18.09;680;0.0134
2015-09-19;L04;T083;18.09;680;0.0134
2015-09-12;L04;T014;19.73;900;0.0175
2015-09-12;L04;T099;19.73;900;0.0175
2015-09-12;L04;T016;19.73;900;0.0175
2015-10-28;L04;T010;18.89;900;0.0182
2015-10-28;L04;T081;18.89;900;0.0182
2015-10-28;L04;T011;18.89;900;0.0182
2015-10-17;L04;T083;23.36;725;0.0253
2015-10-17;L04;T036;23.36;725;0.0253
2015-10-25;L04;T059;17.5;900;0.0272
2015-10-25;L04;T035;17.5;900;0.0272
2015-10-25;L04;T021;17.5;900;0.0272
2015-10-21;L04;T032;54.72;650;0.0196
2015-10-04;L04;T100;33.76;1200;0.0278
2015-10-04;L04;T015;33.76;1200;0.0278
2015-10-13;L04;T033;24.81;650;0.0198
2015-10-13;L04;T069;24.81;650;0.0198
2015-10-11;L04;T095;48.54;725;0.0204
2015-10-14;L04;T096;27.09;900;0.0233
2015-10-14;L04;T076;27.09;900;0.0233
2015-10-23;L04;T099;42.3;680;0.0158
2015-10-24;L04;T087;70.91;900;0.0142
2015-10-19;L04;T075;31.3;725;0.0211
2015-10-19;L04;T036;31.3;725;0.0211
2015-10-27;L04;T008;21.24;725;0.0183
2015-10-27;L04;T073;21.24;725;0.0183
2015-10-27;L04;T033;21.24;725;0.0183
2015-10-15;L04;T064;19.51;650;0.0204
2015-10-15;L04;T006;19.51;650;0.0204
2015-10-15;L04;T082;19.51;650;0.0204
2015-10-09;L04;T007;14.27;680;0.0248
2015-10-09;L04;T004;14.27;680;0.0248
2015-10-09;L04;T098;14.27;680;0.0248
2015-10-06;L04;T010;30.61;900;0.0239
2015-10-06;L04;T001;30.61;900;0.0239
2015-11-22;L04;T044;30.88;680;0.0255
2015-11-22;L04;T057;30.88;680;0.0255
2015-11-21;L04;T065;21.11;650;0.0173
2015-11-21;L04;T039;21.11;650;0.0173
2015-11-21;L04;T013;21.11;650;0.0173
2015-11-24;L04;T044;21.92;900;0.0207
2015-11-24;L04;T021;21.92;900;0.0207
2015-11-24;L04;T035;21.92;900;0.0207
2015-11-19;L04;T010;53.03;725;0.0182
2015-11-01;L04;T081;18.5;725;0.0207
2015-11-01;L04;T003;18.5;725;0.0207
2015-11-01;L04;T056;18.5;725;0.0207
2015-11-02;L04;T031;26.12;680;0.0156
2015-11-02;L04;T053;26.12;680;0.0156
2015-11-14;L04;T013;20.61;725;0.0144
2015-11-14;L04;T089;20.61;725;0.0144
2015-11-14;L04;T046;20.61;725;0.0144
2015-11-06;L04;T070;28.92;680;0.0107
2015-11-06;L04;T007;28.92;680;0.0107
2015-11-28;L04;T051;68.02;900;0.0234
2015-11-19;L04;T061;38.69;900;0.0211
2015-11-23;L04;T054;25.1;680;0.0231
2015-11-23;L04;T067;25.1;680;0.0231
2015-11-28;L04;T012;19.22;650;0.0162
2015-11-28;L04;T065;19.22;650;0.0162
2015-11-28;L04;T012;19.22;650;0.0162
2015-11-28;L04;T042;17.26;680;0.0251
2015-11-28;L04;T086;17.26;680;0.0251
2015-11-28;L04;T073;17.26;680;0.0251
2015-11-14;L04;T049;25.12;650;0.0165
2015-11-14;L04;T034;25.12;650;0.0165
2015-11-07;L04;T046;41.55;1200;0.0193
2015-11-21;L04;T085;22.01;900;0.0176
2015-11-21;L04;T087;22.01;900;0.0176
2015-11-21;L04;T095;22.01;900;0.0176
2015-11-17;L04;T023;29.77;900;0.022
